subj_role,subj_department,subj_clearance,subj_years_exp,subj_cert_active,subj_age,obj_type,obj_sensitivity,obj_department,obj_contains_pii,env_hour,env_is_emergency,env_location,env_access_freq_last_hour,action,decision
pharmacist,cardiology,2,5,True,22,billing,1,general,True,15,False,remote,44,read,DENY
nurse,cardiology,3,25,True,56,lab_result,1,cardiology,False,11,False,hospital_network,12,write,DENY
pharmacist,cardiology,2,29,True,55,prescription,3,cardiology,True,16,False,office_network,16,read,ALLOW
patient,oncology,3,3,True,29,medical_record,2,oncology,True,8,True,hospital_network,18,write,DENY
admin,admin_office,3,5,True,32,billing,1,admin_office,True,16,False,hospital_network,3,read,ALLOW
admin,admin_office,4,12,True,46,billing,4,admin_office,True,16,False,office_network,15,read,ALLOW
patient,general,4,17,True,26,medical_record,3,general,True,14,False,office_network,5,delete,DENY
patient,admin_office,2,20,True,64,research_data,3,oncology,True,15,False,hospital_network,39,delete,DENY
pharmacist,general,1,6,True,24,prescription,2,general,True,14,True,office_network,15,read,ALLOW
patient,cardiology,3,14,True,22,lab_result,4,research,False,2,False,office_network,3,delete,DENY
researcher,research,1,39,False,55,medical_record,5,cardiology,False,2,False,office_network,6,read,DENY
admin,admin_office,2,12,True,58,medical_image,3,admin_office,False,13,False,office_network,36,delete,DENY
pharmacist,research,1,10,True,57,billing,3,general,True,17,False,remote,22,delete,DENY
patient,general,4,40,False,42,research_data,2,admin_office,True,12,False,office_network,16,delete,DENY
researcher,research,1,2,False,60,medical_record,5,oncology,False,9,True,hospital_network,13,delete,DENY
pharmacist,general,5,32,True,28,prescription,4,general,True,12,False,hospital_network,9,read,ALLOW
nurse,cardiology,3,30,True,53,medical_record,5,cardiology,False,17,False,hospital_network,12,read,ALLOW
patient,general,4,26,True,36,medical_record,1,general,False,17,False,remote,4,read,ALLOW
nurse,cardiology,4,28,True,36,billing,2,research,True,10,True,office_network,47,read,DENY
patient,cardiology,4,32,False,30,lab_result,3,admin_office,True,12,False,hospital_network,35,write,DENY
patient,research,3,36,True,29,medical_record,2,research,True,12,False,hospital_network,5,share,DENY
researcher,research,2,28,True,36,lab_result,4,general,True,23,False,hospital_network,47,read,DENY
admin,admin_office,3,0,False,29,billing,3,admin_office,True,16,False,hospital_network,8,read,ALLOW
nurse,cardiology,4,37,True,38,lab_result,2,general,True,22,False,hospital_network,29,read,DENY
pharmacist,general,3,6,True,40,prescription,4,general,False,9,False,office_network,5,read,ALLOW
admin,admin_office,1,15,False,43,billing,2,oncology,True,21,False,office_network,19,write,ALLOW
admin,admin_office,1,40,False,46,medical_record,5,general,True,10,False,office_network,8,read,DENY
admin,admin_office,2,26,True,58,lab_result,3,general,False,10,False,hospital_network,13,write,DENY
pharmacist,oncology,2,19,True,49,lab_result,4,admin_office,False,10,True,office_network,46,read,DENY
nurse,cardiology,3,26,False,41,medical_record,3,cardiology,True,17,True,hospital_network,19,read,ALLOW
nurse,admin_office,2,14,True,44,medical_record,5,research,True,19,False,office_network,23,write,DENY
researcher,research,2,10,True,36,medical_record,4,cardiology,False,13,False,office_network,12,write,DENY
researcher,research,4,20,False,37,research_data,2,research,False,17,False,office_network,19,read,ALLOW
pharmacist,cardiology,5,6,False,51,medical_record,3,admin_office,True,23,True,remote,33,read,DENY
researcher,research,3,18,False,32,research_data,2,research,False,16,False,remote,3,read,DENY
pharmacist,admin_office,2,25,False,42,billing,1,oncology,True,22,False,remote,5,delete,DENY
pharmacist,oncology,1,5,True,50,prescription,4,oncology,True,10,False,office_network,12,read,ALLOW
nurse,general,5,9,True,31,lab_result,4,general,True,18,False,remote,5,read,ALLOW
nurse,cardiology,5,16,True,51,lab_result,2,cardiology,False,15,False,office_network,13,read,ALLOW
doctor,oncology,5,17,True,25,lab_result,2,cardiology,True,1,True,hospital_network,42,delete,DENY
doctor,cardiology,1,26,True,32,lab_result,4,cardiology,True,9,False,remote,9,read,ALLOW
doctor,research,5,4,False,52,lab_result,2,general,True,13,False,office_network,13,read,DENY
pharmacist,admin_office,1,30,False,49,prescription,3,admin_office,True,18,False,remote,15,read,DENY
admin,admin_office,3,12,True,29,billing,4,admin_office,False,13,False,remote,11,read,ALLOW
doctor,oncology,3,16,True,41,prescription,4,admin_office,True,0,True,remote,21,share,DENY
admin,admin_office,2,12,False,43,medical_image,4,research,False,20,True,hospital_network,40,share,DENY
admin,admin_office,4,26,True,55,prescription,4,general,True,0,False,office_network,21,delete,DENY
nurse,general,1,21,False,62,medical_record,2,general,True,13,True,remote,1,read,DENY
nurse,general,4,19,True,55,medical_record,2,general,True,8,False,remote,15,share,DENY
patient,research,5,19,False,31,medical_record,2,research,True,8,False,office_network,9,share,DENY
admin,admin_office,3,29,True,28,research_data,4,general,True,9,False,hospital_network,20,write,DENY
patient,admin_office,3,28,True,39,medical_record,1,admin_office,True,10,False,remote,9,read,ALLOW
patient,admin_office,3,34,False,25,medical_record,1,admin_office,False,10,True,remote,19,delete,DENY
pharmacist,research,5,22,False,43,lab_result,4,admin_office,True,14,False,hospital_network,44,share,DENY
patient,research,4,14,True,31,medical_record,2,research,True,9,False,hospital_network,11,read,ALLOW
patient,general,5,36,True,54,medical_record,4,cardiology,True,20,True,remote,34,share,DENY
researcher,research,5,15,True,52,research_data,1,research,False,11,False,remote,5,write,DENY
pharmacist,admin_office,4,7,False,42,prescription,2,admin_office,True,14,False,office_network,10,read,ALLOW
doctor,oncology,2,37,True,31,medical_image,3,research,True,12,False,remote,12,write,DENY
patient,general,5,19,False,44,medical_record,5,cardiology,True,16,False,hospital_network,18,read,DENY
admin,admin_office,1,35,False,29,billing,2,admin_office,True,14,False,remote,13,read,DENY
researcher,research,2,35,False,45,billing,1,general,False,21,True,hospital_network,4,read,DENY
researcher,research,2,5,True,63,research_data,2,research,False,14,False,office_network,11,read,ALLOW
doctor,admin_office,4,15,False,48,medical_record,4,admin_office,True,17,False,remote,15,share,DENY
pharmacist,admin_office,3,29,True,55,prescription,2,admin_office,True,17,False,office_network,1,share,DENY
doctor,research,4,32,False,58,medical_image,4,research,True,9,False,hospital_network,44,delete,DENY
admin,admin_office,1,40,False,59,lab_result,4,cardiology,True,9,False,office_network,1,delete,DENY
nurse,admin_office,1,17,False,30,medical_record,3,admin_office,False,10,True,hospital_network,14,read,ALLOW
pharmacist,oncology,4,11,True,43,prescription,3,oncology,False,14,False,remote,7,write,DENY
nurse,oncology,5,22,True,63,prescription,2,cardiology,True,12,False,remote,47,write,DENY
pharmacist,research,4,16,True,55,prescription,1,research,False,8,False,office_network,3,share,DENY
researcher,research,3,21,False,39,medical_record,4,admin_office,True,21,False,office_network,43,write,DENY
pharmacist,oncology,3,35,True,65,medical_record,3,cardiology,True,16,True,remote,22,write,DENY
patient,oncology,1,1,True,25,research_data,4,oncology,False,20,True,hospital_network,5,write,DENY
pharmacist,admin_office,2,7,True,38,prescription,3,admin_office,True,13,False,office_network,8,read,ALLOW
doctor,research,4,21,True,38,lab_result,2,research,True,9,False,office_network,4,read,ALLOW
admin,admin_office,4,16,True,24,billing,3,admin_office,False,18,False,hospital_network,0,share,DENY
patient,oncology,3,25,True,54,medical_image,4,research,True,23,False,hospital_network,34,write,DENY
pharmacist,research,1,36,False,43,prescription,4,research,True,15,False,remote,9,write,DENY
doctor,research,2,19,False,28,prescription,5,research,True,8,False,hospital_network,18,read,ALLOW
admin,admin_office,4,34,False,23,billing,4,admin_office,True,16,True,office_network,14,share,DENY
admin,admin_office,5,14,True,24,medical_image,3,research,True,15,False,office_network,2,write,DENY
nurse,cardiology,2,40,True,41,medical_record,4,admin_office,True,18,True,hospital_network,7,share,DENY
admin,admin_office,1,12,False,43,medical_image,5,research,True,21,False,hospital_network,20,write,DENY
admin,admin_office,3,4,True,39,lab_result,3,oncology,True,17,False,hospital_network,37,read,DENY
pharmacist,admin_office,4,10,True,53,prescription,3,admin_office,True,15,False,remote,4,read,ALLOW
admin,admin_office,4,15,True,61,medical_image,3,admin_office,True,15,False,hospital_network,40,delete,DENY
doctor,admin_office,2,12,True,55,lab_result,5,admin_office,False,12,False,office_network,1,read,ALLOW
pharmacist,research,4,11,True,64,medical_record,3,general,True,13,False,office_network,48,share,DENY
pharmacist,cardiology,5,11,True,23,prescription,3,cardiology,True,14,False,office_network,6,write,DENY
nurse,cardiology,3,14,True,37,medical_image,4,oncology,True,7,True,office_network,31,read,DENY
nurse,oncology,5,29,True,46,prescription,2,research,False,20,False,remote,12,delete,DENY
pharmacist,admin_office,1,17,True,29,prescription,2,admin_office,True,18,False,office_network,19,share,DENY
admin,admin_office,1,26,False,35,research_data,3,research,True,23,False,hospital_network,15,delete,DENY
nurse,admin_office,2,36,True,48,medical_record,3,admin_office,False,9,False,remote,14,read,ALLOW
doctor,research,2,8,False,40,medical_image,4,research,True,17,False,office_network,0,share,DENY
nurse,research,2,23,False,62,lab_result,5,research,True,12,True,remote,19,read,DENY
pharmacist,cardiology,5,21,True,54,medical_image,4,cardiology,True,11,False,hospital_network,23,delete,DENY
admin,admin_office,5,13,True,43,billing,4,admin_office,True,12,False,remote,16,write,ALLOW
doctor,general,3,28,False,54,medical_image,2,general,False,9,False,office_network,6,delete,DENY
doctor,research,2,18,True,28,prescription,3,research,True,8,False,office_network,9,read,ALLOW
nurse,research,3,26,False,63,medical_record,4,oncology,True,7,False,office_network,41,delete,DENY
patient,general,4,37,False,51,medical_record,1,general,False,8,False,remote,4,read,DENY
nurse,admin_office,2,34,False,33,medical_record,4,admin_office,True,15,False,office_network,8,read,ALLOW
pharmacist,cardiology,3,22,True,45,prescription,3,cardiology,True,10,False,remote,14,share,DENY
pharmacist,admin_office,5,21,False,52,prescription,4,admin_office,False,8,False,office_network,4,write,DENY
doctor,research,5,14,False,44,lab_result,4,research,True,8,False,remote,2,read,DENY
pharmacist,cardiology,5,25,True,53,prescription,4,cardiology,True,14,False,hospital_network,11,read,ALLOW
patient,general,3,28,True,35,medical_record,1,general,False,14,False,remote,4,write,DENY
nurse,oncology,3,30,False,26,research_data,3,cardiology,True,20,False,remote,11,share,DENY
nurse,oncology,2,24,False,57,billing,1,general,False,9,False,office_network,29,write,DENY
doctor,oncology,3,19,False,29,prescription,5,oncology,True,12,False,hospital_network,15,share,DENY
pharmacist,general,5,30,False,38,prescription,5,general,False,12,False,office_network,5,read,ALLOW
researcher,research,3,10,True,39,research_data,3,research,False,11,False,hospital_network,20,read,ALLOW
nurse,admin_office,3,20,False,39,lab_result,5,admin_office,True,13,True,office_network,15,read,ALLOW
nurse,cardiology,2,9,True,34,research_data,4,admin_office,False,22,False,hospital_network,26,share,DENY
doctor,oncology,1,30,False,41,medical_image,4,oncology,False,19,False,remote,11,delete,DENY
doctor,oncology,2,9,True,41,prescription,2,oncology,False,8,False,hospital_network,15,write,ALLOW
doctor,cardiology,5,37,True,52,medical_record,4,cardiology,True,17,False,office_network,6,read,ALLOW
doctor,oncology,3,37,False,44,medical_record,4,oncology,True,11,False,hospital_network,6,share,DENY
admin,admin_office,1,13,False,45,billing,5,admin_office,True,11,False,remote,16,read,DENY
patient,cardiology,4,7,True,53,medical_record,1,cardiology,True,15,False,remote,19,write,DENY
researcher,research,5,26,False,49,lab_result,2,research,False,11,False,office_network,31,read,DENY
admin,admin_office,1,9,False,47,billing,5,admin_office,False,11,False,hospital_network,19,write,ALLOW
nurse,research,4,17,False,63,lab_result,2,research,True,15,False,hospital_network,3,read,ALLOW
nurse,oncology,1,6,True,26,lab_result,3,oncology,False,17,False,hospital_network,19,read,ALLOW
admin,admin_office,4,12,False,64,billing,2,admin_office,True,9,False,hospital_network,12,read,ALLOW
researcher,research,1,2,True,57,medical_image,4,oncology,True,4,False,remote,31,read,DENY
researcher,research,5,36,False,52,research_data,2,admin_office,True,8,False,remote,39,delete,DENY
patient,general,1,1,True,30,prescription,3,admin_office,True,20,False,hospital_network,27,delete,DENY
researcher,research,1,15,True,37,medical_image,4,admin_office,True,22,True,remote,7,delete,DENY
admin,admin_office,1,29,False,58,billing,3,admin_office,True,17,True,remote,12,read,DENY
researcher,research,2,21,False,54,research_data,4,research,False,9,False,office_network,17,read,ALLOW
patient,admin_office,4,14,True,59,medical_record,2,admin_office,True,12,False,hospital_network,16,write,DENY
admin,admin_office,2,26,False,38,billing,4,admin_office,True,17,False,office_network,15,read,ALLOW
pharmacist,research,3,40,False,58,medical_image,5,cardiology,True,11,False,hospital_network,9,delete,DENY
researcher,research,1,40,True,48,prescription,3,oncology,True,19,False,hospital_network,7,write,DENY
nurse,general,4,31,False,49,medical_record,3,general,True,16,False,remote,5,write,DENY
pharmacist,research,1,3,True,42,prescription,3,research,False,10,False,hospital_network,7,read,ALLOW
doctor,admin_office,5,33,False,53,medical_record,3,admin_office,True,10,False,office_network,47,share,DENY
pharmacist,oncology,4,13,True,28,lab_result,2,general,True,8,False,hospital_network,31,delete,DENY
doctor,general,5,27,False,65,lab_result,3,oncology,True,22,False,remote,1,read,DENY
pharmacist,cardiology,2,16,False,41,medical_image,5,general,False,21,True,hospital_network,28,share,DENY
researcher,research,3,5,True,41,research_data,2,research,False,15,False,hospital_network,15,write,DENY
patient,research,1,10,False,54,medical_record,4,research,True,17,False,remote,44,read,DENY
pharmacist,oncology,4,8,True,47,lab_result,4,general,True,2,True,hospital_network,33,write,DENY
pharmacist,research,3,28,False,30,prescription,2,admin_office,False,9,False,remote,23,write,DENY
researcher,research,2,1,True,57,research_data,5,research,False,14,False,hospital_network,19,read,ALLOW
doctor,general,2,36,True,22,prescription,5,general,False,11,False,hospital_network,6,share,DENY
patient,general,4,24,True,49,lab_result,4,oncology,False,9,False,hospital_network,26,write,DENY
nurse,cardiology,3,16,True,61,lab_result,1,cardiology,True,14,True,hospital_network,6,write,DENY
pharmacist,admin_office,3,4,True,57,medical_record,3,general,False,15,False,office_network,42,read,DENY
